COUNTRY,Country,SPECIES,Species,MEASURE,Measure,YEAR,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
LTU,Lithuania,LUH,Chub [Leuciscus cephalus],TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,0,,
LTU,Lithuania,LUH,Chub [Leuciscus cephalus],TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,0,,
LTU,Lithuania,LUH,Chub [Leuciscus cephalus],TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,0,,
LTU,Lithuania,LUH,Chub [Leuciscus cephalus],TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,0,,
LTU,Lithuania,LUH,Chub [Leuciscus cephalus],TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,0,,
LTU,Lithuania,LUH,Chub [Leuciscus cephalus],TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,0,,
LTU,Lithuania,LUH,Chub [Leuciscus cephalus],TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,0,,
LTU,Lithuania,FCP,Common carp [Cyprinus carpio],TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,3,,
LTU,Lithuania,FCP,Common carp [Cyprinus carpio],TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,1,,
LTU,Lithuania,FCP,Common carp [Cyprinus carpio],TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,2,,
LTU,Lithuania,FCP,Common carp [Cyprinus carpio],TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,1,,
LTU,Lithuania,FCP,Common carp [Cyprinus carpio],TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,2,,
LTU,Lithuania,FCP,Common carp [Cyprinus carpio],TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,2,,
LTU,Lithuania,FCP,Common carp [Cyprinus carpio],TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,6,,
LTU,Lithuania,FCP,Common carp [Cyprinus carpio],TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,9,,
LTU,Lithuania,FCP,Common carp [Cyprinus carpio],TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,6,,
LTU,Lithuania,FCP,Common carp [Cyprinus carpio],TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,1,,
LTU,Lithuania,FCP,Common carp [Cyprinus carpio],TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,0,,
LTU,Lithuania,FCP,Common carp [Cyprinus carpio],TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,3,,
LTU,Lithuania,FCP,Common carp [Cyprinus carpio],TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,1,,
LTU,Lithuania,FBM,Freshwater bream [Abramis brama],TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,382,,
LTU,Lithuania,FBM,Freshwater bream [Abramis brama],TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,366,,
LTU,Lithuania,FBM,Freshwater bream [Abramis brama],TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,455,,
LTU,Lithuania,FBM,Freshwater bream [Abramis brama],TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,366,,
LTU,Lithuania,FBM,Freshwater bream [Abramis brama],TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,323,,
LTU,Lithuania,FBM,Freshwater bream [Abramis brama],TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,400,,
LTU,Lithuania,FBM,Freshwater bream [Abramis brama],TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,480,,
LTU,Lithuania,FBM,Freshwater bream [Abramis brama],TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,429,,
LTU,Lithuania,FBM,Freshwater bream [Abramis brama],TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,512,,
LTU,Lithuania,FBM,Freshwater bream [Abramis brama],TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,482,,
LTU,Lithuania,FBM,Freshwater bream [Abramis brama],TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,494,,
LTU,Lithuania,FBM,Freshwater bream [Abramis brama],TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,543,,
LTU,Lithuania,FBM,Freshwater bream [Abramis brama],TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,548,,
LTU,Lithuania,CGO,Goldfish [Carassius auratus],TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,19,,
LTU,Lithuania,CGO,Goldfish [Carassius auratus],TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,20,,
LTU,Lithuania,CGO,Goldfish [Carassius auratus],TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,25,,
LTU,Lithuania,CGO,Goldfish [Carassius auratus],TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,27,,
LTU,Lithuania,CGO,Goldfish [Carassius auratus],TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,19,,
LTU,Lithuania,CGO,Goldfish [Carassius auratus],TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,20,,
LTU,Lithuania,CGO,Goldfish [Carassius auratus],TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,23,,
LTU,Lithuania,CGO,Goldfish [Carassius auratus],TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,22,,
LTU,Lithuania,CGO,Goldfish [Carassius auratus],TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,12,,
LTU,Lithuania,CGO,Goldfish [Carassius auratus],TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,14,,
LTU,Lithuania,CGO,Goldfish [Carassius auratus],TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,9,,
LTU,Lithuania,CGO,Goldfish [Carassius auratus],TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,14,,
LTU,Lithuania,CGO,Goldfish [Carassius auratus],TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,12,,
LTU,Lithuania,FID,Orfe(=Ide) [Leuciscus idus],TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,0,,
LTU,Lithuania,FID,Orfe(=Ide) [Leuciscus idus],TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,0,,
LTU,Lithuania,FID,Orfe(=Ide) [Leuciscus idus],TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,0,,
LTU,Lithuania,FID,Orfe(=Ide) [Leuciscus idus],TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,0,,
LTU,Lithuania,FID,Orfe(=Ide) [Leuciscus idus],TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,0,,
LTU,Lithuania,FID,Orfe(=Ide) [Leuciscus idus],TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,0,,
LTU,Lithuania,FID,Orfe(=Ide) [Leuciscus idus],TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,0,,
LTU,Lithuania,FID,Orfe(=Ide) [Leuciscus idus],TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,0,,
LTU,Lithuania,FID,Orfe(=Ide) [Leuciscus idus],TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,0,,
LTU,Lithuania,FID,Orfe(=Ide) [Leuciscus idus],TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,0,,
LTU,Lithuania,FID,Orfe(=Ide) [Leuciscus idus],TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,0,,
LTU,Lithuania,FID,Orfe(=Ide) [Leuciscus idus],TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,0,,
LTU,Lithuania,FID,Orfe(=Ide) [Leuciscus idus],TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,0,,
LTU,Lithuania,FRO,Roach [Rutilus rutilus],TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,545,,
LTU,Lithuania,FRO,Roach [Rutilus rutilus],TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,484,,
LTU,Lithuania,FRO,Roach [Rutilus rutilus],TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,561,,
LTU,Lithuania,FRO,Roach [Rutilus rutilus],TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,492,,
LTU,Lithuania,FRO,Roach [Rutilus rutilus],TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,354,,
LTU,Lithuania,FRO,Roach [Rutilus rutilus],TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,323,,
LTU,Lithuania,FRO,Roach [Rutilus rutilus],TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,373,,
LTU,Lithuania,FRO,Roach [Rutilus rutilus],TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,309,,
LTU,Lithuania,FRO,Roach [Rutilus rutilus],TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,279,,
LTU,Lithuania,FRO,Roach [Rutilus rutilus],TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,298,,
LTU,Lithuania,FRO,Roach [Rutilus rutilus],TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,307,,
LTU,Lithuania,FRO,Roach [Rutilus rutilus],TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,260,,
LTU,Lithuania,FRO,Roach [Rutilus rutilus],TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,242,,
LTU,Lithuania,SRE,Rudd [Scardinius erythrophthalmus],TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,1,,
LTU,Lithuania,SRE,Rudd [Scardinius erythrophthalmus],TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,0,,
LTU,Lithuania,SRE,Rudd [Scardinius erythrophthalmus],TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,1,,
LTU,Lithuania,SRE,Rudd [Scardinius erythrophthalmus],TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,2,,
LTU,Lithuania,SRE,Rudd [Scardinius erythrophthalmus],TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,2,,
LTU,Lithuania,SRE,Rudd [Scardinius erythrophthalmus],TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,2,,
LTU,Lithuania,SRE,Rudd [Scardinius erythrophthalmus],TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,1,,
LTU,Lithuania,SRE,Rudd [Scardinius erythrophthalmus],TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,1,,
LTU,Lithuania,SRE,Rudd [Scardinius erythrophthalmus],TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,0,,
LTU,Lithuania,SRE,Rudd [Scardinius erythrophthalmus],TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,0,,
LTU,Lithuania,SRE,Rudd [Scardinius erythrophthalmus],TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,0,,
LTU,Lithuania,SRE,Rudd [Scardinius erythrophthalmus],TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,0,,
LTU,Lithuania,SRE,Rudd [Scardinius erythrophthalmus],TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,0,,
LTU,Lithuania,FSC,Sichel [Pelecus cultratus],TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,5,,
LTU,Lithuania,FSC,Sichel [Pelecus cultratus],TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,8,,
LTU,Lithuania,FSC,Sichel [Pelecus cultratus],TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,15,,
LTU,Lithuania,FSC,Sichel [Pelecus cultratus],TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,14,,
LTU,Lithuania,FSC,Sichel [Pelecus cultratus],TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,11,,
LTU,Lithuania,FSC,Sichel [Pelecus cultratus],TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,2,,
LTU,Lithuania,FSC,Sichel [Pelecus cultratus],TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,4,,
LTU,Lithuania,FSC,Sichel [Pelecus cultratus],TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,4,,
LTU,Lithuania,FSC,Sichel [Pelecus cultratus],TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,13,,
LTU,Lithuania,FSC,Sichel [Pelecus cultratus],TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,7,,
LTU,Lithuania,FSC,Sichel [Pelecus cultratus],TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,14,,
LTU,Lithuania,FSC,Sichel [Pelecus cultratus],TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,4,,
LTU,Lithuania,FSC,Sichel [Pelecus cultratus],TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,2,,
LTU,Lithuania,FTE,Tench [Tinca tinca],TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,3,,
LTU,Lithuania,FTE,Tench [Tinca tinca],TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,2,,
LTU,Lithuania,FTE,Tench [Tinca tinca],TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,2,,
LTU,Lithuania,FTE,Tench [Tinca tinca],TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,3,,
LTU,Lithuania,FTE,Tench [Tinca tinca],TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,3,,
LTU,Lithuania,FTE,Tench [Tinca tinca],TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,4,,
LTU,Lithuania,FTE,Tench [Tinca tinca],TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,5,,
LTU,Lithuania,FTE,Tench [Tinca tinca],TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,6,,
LTU,Lithuania,FTE,Tench [Tinca tinca],TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,5,,
LTU,Lithuania,FTE,Tench [Tinca tinca],TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,5,,
LTU,Lithuania,FTE,Tench [Tinca tinca],TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,0,,
LTU,Lithuania,FTE,Tench [Tinca tinca],TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,4,,
LTU,Lithuania,FTE,Tench [Tinca tinca],TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,2,,
LTU,Lithuania,VIV,Vimba bream [Vimba vimba],TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,76,,
LTU,Lithuania,VIV,Vimba bream [Vimba vimba],TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,82,,
LTU,Lithuania,VIV,Vimba bream [Vimba vimba],TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,178,,
LTU,Lithuania,VIV,Vimba bream [Vimba vimba],TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,161,,
LTU,Lithuania,VIV,Vimba bream [Vimba vimba],TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,73,,
LTU,Lithuania,VIV,Vimba bream [Vimba vimba],TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,61,,
LTU,Lithuania,VIV,Vimba bream [Vimba vimba],TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,73,,
LTU,Lithuania,VIV,Vimba bream [Vimba vimba],TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,57,,
LTU,Lithuania,VIV,Vimba bream [Vimba vimba],TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,84,,
LTU,Lithuania,VIV,Vimba bream [Vimba vimba],TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,65,,
LTU,Lithuania,VIV,Vimba bream [Vimba vimba],TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,57,,
LTU,Lithuania,VIV,Vimba bream [Vimba vimba],TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,58,,
LTU,Lithuania,VIV,Vimba bream [Vimba vimba],TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,44,,
LTU,Lithuania,ABK,White bream [Blicca bjoerkna],TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,49,,
LTU,Lithuania,ABK,White bream [Blicca bjoerkna],TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,37,,
LTU,Lithuania,ABK,White bream [Blicca bjoerkna],TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,52,,
LTU,Lithuania,ABK,White bream [Blicca bjoerkna],TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,72,,
LTU,Lithuania,ABK,White bream [Blicca bjoerkna],TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,84,,
LTU,Lithuania,ABK,White bream [Blicca bjoerkna],TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,71,,
LTU,Lithuania,ABK,White bream [Blicca bjoerkna],TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,63,,
LTU,Lithuania,ABK,White bream [Blicca bjoerkna],TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,77,,
LTU,Lithuania,ABK,White bream [Blicca bjoerkna],TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,34,,
LTU,Lithuania,ABK,White bream [Blicca bjoerkna],TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,24,,
LTU,Lithuania,ABK,White bream [Blicca bjoerkna],TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,10,,
LTU,Lithuania,ABK,White bream [Blicca bjoerkna],TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,11,,
LTU,Lithuania,ABK,White bream [Blicca bjoerkna],TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,10,,
LTU,Lithuania,13,Miscellaneous freshwater fishes,TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,219,,
LTU,Lithuania,13,Miscellaneous freshwater fishes,TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,238,,
LTU,Lithuania,13,Miscellaneous freshwater fishes,TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,210,,
LTU,Lithuania,13,Miscellaneous freshwater fishes,TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,202,,
LTU,Lithuania,13,Miscellaneous freshwater fishes,TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,170,,
LTU,Lithuania,13,Miscellaneous freshwater fishes,TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,178,,
LTU,Lithuania,13,Miscellaneous freshwater fishes,TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,229,,
LTU,Lithuania,13,Miscellaneous freshwater fishes,TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,176,,
LTU,Lithuania,13,Miscellaneous freshwater fishes,TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,184,,
LTU,Lithuania,13,Miscellaneous freshwater fishes,TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,190,,
LTU,Lithuania,13,Miscellaneous freshwater fishes,TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,216,,
LTU,Lithuania,13,Miscellaneous freshwater fishes,TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,125,,
LTU,Lithuania,13,Miscellaneous freshwater fishes,TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,96,,
LTU,Lithuania,FBU,Burbot [Lota lota],TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,10,,
LTU,Lithuania,FBU,Burbot [Lota lota],TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,12,,
LTU,Lithuania,FBU,Burbot [Lota lota],TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,15,,
LTU,Lithuania,FBU,Burbot [Lota lota],TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,20,,
LTU,Lithuania,FBU,Burbot [Lota lota],TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,18,,
LTU,Lithuania,FBU,Burbot [Lota lota],TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,14,,
LTU,Lithuania,FBU,Burbot [Lota lota],TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,15,,
LTU,Lithuania,FBU,Burbot [Lota lota],TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,15,,
LTU,Lithuania,FBU,Burbot [Lota lota],TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,17,,
LTU,Lithuania,FBU,Burbot [Lota lota],TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,15,,
LTU,Lithuania,FBU,Burbot [Lota lota],TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,25,,
LTU,Lithuania,FBU,Burbot [Lota lota],TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,22,,
LTU,Lithuania,FBU,Burbot [Lota lota],TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,10,,
LTU,Lithuania,FPE,European perch [Perca fluviatilis],TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,64,,
LTU,Lithuania,FPE,European perch [Perca fluviatilis],TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,75,,
LTU,Lithuania,FPE,European perch [Perca fluviatilis],TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,60,,
LTU,Lithuania,FPE,European perch [Perca fluviatilis],TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,65,,
LTU,Lithuania,FPE,European perch [Perca fluviatilis],TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,51,,
LTU,Lithuania,FPE,European perch [Perca fluviatilis],TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,34,,
LTU,Lithuania,FPE,European perch [Perca fluviatilis],TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,75,,
LTU,Lithuania,FPE,European perch [Perca fluviatilis],TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,58,,
LTU,Lithuania,FPE,European perch [Perca fluviatilis],TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,55,,
LTU,Lithuania,FPE,European perch [Perca fluviatilis],TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,35,,
LTU,Lithuania,FPE,European perch [Perca fluviatilis],TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,49,,
LTU,Lithuania,FPE,European perch [Perca fluviatilis],TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,28,,
LTU,Lithuania,FPE,European perch [Perca fluviatilis],TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,31,,
LTU,Lithuania,FRF,Freshwater fishes nei [Osteichthyes],TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,8,,
LTU,Lithuania,FRF,Freshwater fishes nei [Osteichthyes],TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,14,,
LTU,Lithuania,FRF,Freshwater fishes nei [Osteichthyes],TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,3,,
LTU,Lithuania,FRF,Freshwater fishes nei [Osteichthyes],TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,1,,
LTU,Lithuania,FRF,Freshwater fishes nei [Osteichthyes],TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,1,,
LTU,Lithuania,FRF,Freshwater fishes nei [Osteichthyes],TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,6,,
LTU,Lithuania,FRF,Freshwater fishes nei [Osteichthyes],TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,1,,
LTU,Lithuania,FRF,Freshwater fishes nei [Osteichthyes],TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,0,,
LTU,Lithuania,FRF,Freshwater fishes nei [Osteichthyes],TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,0,,
LTU,Lithuania,FRF,Freshwater fishes nei [Osteichthyes],TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,1,,
LTU,Lithuania,FRF,Freshwater fishes nei [Osteichthyes],TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,24,,
LTU,Lithuania,FRF,Freshwater fishes nei [Osteichthyes],TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,1,,
LTU,Lithuania,FRF,Freshwater fishes nei [Osteichthyes],TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,0,,
LTU,Lithuania,FPI,Northern pike [Esox lucius],TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,17,,
LTU,Lithuania,FPI,Northern pike [Esox lucius],TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,17,,
LTU,Lithuania,FPI,Northern pike [Esox lucius],TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,20,,
LTU,Lithuania,FPI,Northern pike [Esox lucius],TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,18,,
LTU,Lithuania,FPI,Northern pike [Esox lucius],TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,14,,
LTU,Lithuania,FPI,Northern pike [Esox lucius],TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,13,,
LTU,Lithuania,FPI,Northern pike [Esox lucius],TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,14,,
LTU,Lithuania,FPI,Northern pike [Esox lucius],TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,19,,
LTU,Lithuania,FPI,Northern pike [Esox lucius],TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,15,,
LTU,Lithuania,FPI,Northern pike [Esox lucius],TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,10,,
LTU,Lithuania,FPI,Northern pike [Esox lucius],TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,11,,
LTU,Lithuania,FPI,Northern pike [Esox lucius],TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,7,,
LTU,Lithuania,FPI,Northern pike [Esox lucius],TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,5,,
LTU,Lithuania,FPP,Pike-perch [Sander lucioperca],TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,112,,
LTU,Lithuania,FPP,Pike-perch [Sander lucioperca],TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,104,,
LTU,Lithuania,FPP,Pike-perch [Sander lucioperca],TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,101,,
LTU,Lithuania,FPP,Pike-perch [Sander lucioperca],TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,92,,
LTU,Lithuania,FPP,Pike-perch [Sander lucioperca],TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,75,,
LTU,Lithuania,FPP,Pike-perch [Sander lucioperca],TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,83,,
LTU,Lithuania,FPP,Pike-perch [Sander lucioperca],TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,98,,
LTU,Lithuania,FPP,Pike-perch [Sander lucioperca],TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,68,,
LTU,Lithuania,FPP,Pike-perch [Sander lucioperca],TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,85,,
LTU,Lithuania,FPP,Pike-perch [Sander lucioperca],TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,108,,
LTU,Lithuania,FPP,Pike-perch [Sander lucioperca],TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,106,,
LTU,Lithuania,FPP,Pike-perch [Sander lucioperca],TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,65,,
