COUNTRY,Country,FLEET,Fleet,MEASURE,Measure,YEAR,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
CRI,Costa Rica,FWEM6,6-11.9 m,NU,Number of vessels,2015,2015,NBR,Number,0,Units,,,1207,,
CRI,Costa Rica,FWEM6,6-11.9 m,NU,Number of vessels,2016,2016,NBR,Number,0,Units,,,976,,
CRI,Costa Rica,FWEM6,6-11.9 m,NU,Number of vessels,2017,2017,NBR,Number,0,Units,,,1748,,
CRI,Costa Rica,FWEM6,6-11.9 m,GT,Gross tonnage,2005,2005,TONNE,Tonnes,0,Units,,,8502.09,,
CRI,Costa Rica,FWEM6,6-11.9 m,GT,Gross tonnage,2006,2006,TONNE,Tonnes,0,Units,,,9409.4,,
CRI,Costa Rica,FWEM6,6-11.9 m,GT,Gross tonnage,2007,2007,TONNE,Tonnes,0,Units,,,10038.78,,
CRI,Costa Rica,FWEM6,6-11.9 m,GT,Gross tonnage,2008,2008,TONNE,Tonnes,0,Units,,,10764.48,,
CRI,Costa Rica,FWEM6,6-11.9 m,GT,Gross tonnage,2009,2009,TONNE,Tonnes,0,Units,,,11463.38,,
CRI,Costa Rica,FWEM6,6-11.9 m,GT,Gross tonnage,2010,2010,TONNE,Tonnes,0,Units,,,11990.96,,
CRI,Costa Rica,FWEM6,6-11.9 m,GT,Gross tonnage,2011,2011,TONNE,Tonnes,0,Units,,,9555.26,,
CRI,Costa Rica,FWEM6,6-11.9 m,GT,Gross tonnage,2012,2012,TONNE,Tonnes,0,Units,,,3417.16,,
CRI,Costa Rica,FWEM6,6-11.9 m,GT,Gross tonnage,2013,2013,TONNE,Tonnes,0,Units,,,4028.55,,
CRI,Costa Rica,FWEM6,6-11.9 m,GT,Gross tonnage,2014,2014,TONNE,Tonnes,0,Units,,,4505.8,,
CRI,Costa Rica,FWEM6,6-11.9 m,GT,Gross tonnage,2015,2015,TONNE,Tonnes,0,Units,,,5545.97,,
CRI,Costa Rica,FWEM6,6-11.9 m,GT,Gross tonnage,2016,2016,TONNE,Tonnes,0,Units,,,4128.39,,
CRI,Costa Rica,FWEM6,6-11.9 m,GT,Gross tonnage,2017,2017,TONNE,Tonnes,0,Units,,,10614.21,,
CRI,Costa Rica,FWEM12,12-17.9 m,NU,Number of vessels,2005,2005,NBR,Number,0,Units,,,309,,
CRI,Costa Rica,FWEM12,12-17.9 m,NU,Number of vessels,2006,2006,NBR,Number,0,Units,,,348,,
CRI,Costa Rica,FWEM12,12-17.9 m,NU,Number of vessels,2007,2007,NBR,Number,0,Units,,,408,,
CRI,Costa Rica,FWEM12,12-17.9 m,NU,Number of vessels,2008,2008,NBR,Number,0,Units,,,456,,
CRI,Costa Rica,FWEM12,12-17.9 m,NU,Number of vessels,2009,2009,NBR,Number,0,Units,,,477,,
CRI,Costa Rica,FWEM12,12-17.9 m,NU,Number of vessels,2010,2010,NBR,Number,0,Units,,,499,,
CRI,Costa Rica,FWEM12,12-17.9 m,NU,Number of vessels,2011,2011,NBR,Number,0,Units,,,298,,
CRI,Costa Rica,FWEM12,12-17.9 m,NU,Number of vessels,2012,2012,NBR,Number,0,Units,,,82,,
CRI,Costa Rica,FWEM12,12-17.9 m,NU,Number of vessels,2013,2013,NBR,Number,0,Units,,,105,,
CRI,Costa Rica,FWEM12,12-17.9 m,NU,Number of vessels,2014,2014,NBR,Number,0,Units,,,122,,
CRI,Costa Rica,FWEM12,12-17.9 m,NU,Number of vessels,2015,2015,NBR,Number,0,Units,,,149,,
CRI,Costa Rica,FWEM12,12-17.9 m,NU,Number of vessels,2016,2016,NBR,Number,0,Units,,,102,,
CRI,Costa Rica,FWEM12,12-17.9 m,NU,Number of vessels,2017,2017,NBR,Number,0,Units,,,197,,
CRI,Costa Rica,FWEM12,12-17.9 m,GT,Gross tonnage,2005,2005,TONNE,Tonnes,0,Units,,,8713.58,,
CRI,Costa Rica,FWEM12,12-17.9 m,GT,Gross tonnage,2006,2006,TONNE,Tonnes,0,Units,,,10118.43,,
CRI,Costa Rica,FWEM12,12-17.9 m,GT,Gross tonnage,2007,2007,TONNE,Tonnes,0,Units,,,12353.05,,
CRI,Costa Rica,FWEM12,12-17.9 m,GT,Gross tonnage,2008,2008,TONNE,Tonnes,0,Units,,,13217.2,,
CRI,Costa Rica,FWEM12,12-17.9 m,GT,Gross tonnage,2009,2009,TONNE,Tonnes,0,Units,,,14126.93,,
CRI,Costa Rica,FWEM12,12-17.9 m,GT,Gross tonnage,2010,2010,TONNE,Tonnes,0,Units,,,15162.07,,
CRI,Costa Rica,FWEM12,12-17.9 m,GT,Gross tonnage,2011,2011,TONNE,Tonnes,0,Units,,,8011.7,,
CRI,Costa Rica,FWEM12,12-17.9 m,GT,Gross tonnage,2012,2012,TONNE,Tonnes,0,Units,,,1934.52,,
CRI,Costa Rica,FWEM12,12-17.9 m,GT,Gross tonnage,2013,2013,TONNE,Tonnes,0,Units,,,2519.32,,
CRI,Costa Rica,FWEM12,12-17.9 m,GT,Gross tonnage,2014,2014,TONNE,Tonnes,0,Units,,,2965.67,,
CRI,Costa Rica,FWEM12,12-17.9 m,GT,Gross tonnage,2015,2015,TONNE,Tonnes,0,Units,,,3836.3,,
CRI,Costa Rica,FWEM12,12-17.9 m,GT,Gross tonnage,2016,2016,TONNE,Tonnes,0,Units,,,2805.9,,
CRI,Costa Rica,FWEM12,12-17.9 m,GT,Gross tonnage,2017,2017,TONNE,Tonnes,0,Units,,,5543.36,,
CRI,Costa Rica,FWEM18,18-23.9 m,NU,Number of vessels,2005,2005,NBR,Number,0,Units,,,271,,
CRI,Costa Rica,FWEM18,18-23.9 m,NU,Number of vessels,2006,2006,NBR,Number,0,Units,,,313,,
CRI,Costa Rica,FWEM18,18-23.9 m,NU,Number of vessels,2007,2007,NBR,Number,0,Units,,,342,,
CRI,Costa Rica,FWEM18,18-23.9 m,NU,Number of vessels,2008,2008,NBR,Number,0,Units,,,373,,
CRI,Costa Rica,FWEM18,18-23.9 m,NU,Number of vessels,2009,2009,NBR,Number,0,Units,,,385,,
CRI,Costa Rica,FWEM18,18-23.9 m,NU,Number of vessels,2010,2010,NBR,Number,0,Units,,,406,,
CRI,Costa Rica,FWEM18,18-23.9 m,NU,Number of vessels,2011,2011,NBR,Number,0,Units,,,178,,
CRI,Costa Rica,FWEM18,18-23.9 m,NU,Number of vessels,2012,2012,NBR,Number,0,Units,,,33,,
CRI,Costa Rica,FWEM18,18-23.9 m,NU,Number of vessels,2013,2013,NBR,Number,0,Units,,,41,,
CRI,Costa Rica,FWEM18,18-23.9 m,NU,Number of vessels,2014,2014,NBR,Number,0,Units,,,48,,
CRI,Costa Rica,FWEM18,18-23.9 m,NU,Number of vessels,2015,2015,NBR,Number,0,Units,,,67,,
CRI,Costa Rica,FWEM18,18-23.9 m,NU,Number of vessels,2016,2016,NBR,Number,0,Units,,,55,,
CRI,Costa Rica,FWEM18,18-23.9 m,NU,Number of vessels,2017,2017,NBR,Number,0,Units,,,89,,
CRI,Costa Rica,FWEM18,18-23.9 m,GT,Gross tonnage,2005,2005,TONNE,Tonnes,0,Units,,,20826.31,,
CRI,Costa Rica,FWEM18,18-23.9 m,GT,Gross tonnage,2006,2006,TONNE,Tonnes,0,Units,,,23406.1,,
CRI,Costa Rica,FWEM18,18-23.9 m,GT,Gross tonnage,2007,2007,TONNE,Tonnes,0,Units,,,25553.96,,
CRI,Costa Rica,FWEM18,18-23.9 m,GT,Gross tonnage,2008,2008,TONNE,Tonnes,0,Units,,,27641.06,,
CRI,Costa Rica,FWEM18,18-23.9 m,GT,Gross tonnage,2009,2009,TONNE,Tonnes,0,Units,,,28304.82,,
CRI,Costa Rica,FWEM18,18-23.9 m,GT,Gross tonnage,2010,2010,TONNE,Tonnes,0,Units,,,30360.03,,
CRI,Costa Rica,FWEM18,18-23.9 m,GT,Gross tonnage,2011,2011,TONNE,Tonnes,0,Units,,,13982.19,,
CRI,Costa Rica,FWEM18,18-23.9 m,GT,Gross tonnage,2012,2012,TONNE,Tonnes,0,Units,,,2238.33,,
CRI,Costa Rica,FWEM18,18-23.9 m,GT,Gross tonnage,2013,2013,TONNE,Tonnes,0,Units,,,2805.88,,
CRI,Costa Rica,FWEM18,18-23.9 m,GT,Gross tonnage,2014,2014,TONNE,Tonnes,0,Units,,,3251.57,,
CRI,Costa Rica,FWEM18,18-23.9 m,GT,Gross tonnage,2015,2015,TONNE,Tonnes,0,Units,,,4707.92,,
CRI,Costa Rica,FWEM18,18-23.9 m,GT,Gross tonnage,2016,2016,TONNE,Tonnes,0,Units,,,4119.27,,
CRI,Costa Rica,FWEM18,18-23.9 m,GT,Gross tonnage,2017,2017,TONNE,Tonnes,0,Units,,,6528.48,,
CRI,Costa Rica,FWEM24,24-29.9 m,NU,Number of vessels,2005,2005,NBR,Number,0,Units,,,29,,
CRI,Costa Rica,FWEM24,24-29.9 m,NU,Number of vessels,2006,2006,NBR,Number,0,Units,,,33,,
CRI,Costa Rica,FWEM24,24-29.9 m,NU,Number of vessels,2007,2007,NBR,Number,0,Units,,,37,,
CRI,Costa Rica,FWEM24,24-29.9 m,NU,Number of vessels,2008,2008,NBR,Number,0,Units,,,44,,
CRI,Costa Rica,FWEM24,24-29.9 m,NU,Number of vessels,2009,2009,NBR,Number,0,Units,,,47,,
CRI,Costa Rica,FWEM24,24-29.9 m,NU,Number of vessels,2010,2010,NBR,Number,0,Units,,,51,,
CRI,Costa Rica,FWEM24,24-29.9 m,NU,Number of vessels,2011,2011,NBR,Number,0,Units,,,21,,
CRI,Costa Rica,FWEM24,24-29.9 m,NU,Number of vessels,2012,2012,NBR,Number,0,Units,,,5,,
CRI,Costa Rica,FWEM24,24-29.9 m,NU,Number of vessels,2013,2013,NBR,Number,0,Units,,,7,,
CRI,Costa Rica,FWEM24,24-29.9 m,NU,Number of vessels,2014,2014,NBR,Number,0,Units,,,11,,
CRI,Costa Rica,FWEM24,24-29.9 m,NU,Number of vessels,2015,2015,NBR,Number,0,Units,,,11,,
CRI,Costa Rica,FWEM24,24-29.9 m,NU,Number of vessels,2016,2016,NBR,Number,0,Units,,,10,,
CRI,Costa Rica,FWEM24,24-29.9 m,NU,Number of vessels,2017,2017,NBR,Number,0,Units,,,16,,
CRI,Costa Rica,FWEM24,24-29.9 m,GT,Gross tonnage,2005,2005,TONNE,Tonnes,0,Units,,,3048.1,,
CRI,Costa Rica,FWEM24,24-29.9 m,GT,Gross tonnage,2006,2006,TONNE,Tonnes,0,Units,,,3520.1,,
CRI,Costa Rica,FWEM24,24-29.9 m,GT,Gross tonnage,2007,2007,TONNE,Tonnes,0,Units,,,4809.04,,
CRI,Costa Rica,FWEM24,24-29.9 m,GT,Gross tonnage,2008,2008,TONNE,Tonnes,0,Units,,,4539,,
CRI,Costa Rica,FWEM24,24-29.9 m,GT,Gross tonnage,2009,2009,TONNE,Tonnes,0,Units,,,6248.04,,
CRI,Costa Rica,FWEM24,24-29.9 m,GT,Gross tonnage,2010,2010,TONNE,Tonnes,0,Units,,,6747.04,,
CRI,Costa Rica,FWEM24,24-29.9 m,GT,Gross tonnage,2011,2011,TONNE,Tonnes,0,Units,,,2379.05,,
CRI,Costa Rica,FWEM24,24-29.9 m,GT,Gross tonnage,2012,2012,TONNE,Tonnes,0,Units,,,391.35,,
CRI,Costa Rica,FWEM24,24-29.9 m,GT,Gross tonnage,2013,2013,TONNE,Tonnes,0,Units,,,568.02,,
CRI,Costa Rica,FWEM24,24-29.9 m,GT,Gross tonnage,2014,2014,TONNE,Tonnes,0,Units,,,1013.66,,
CRI,Costa Rica,FWEM24,24-29.9 m,GT,Gross tonnage,2015,2015,TONNE,Tonnes,0,Units,,,1013.66,,
CRI,Costa Rica,FWEM24,24-29.9 m,GT,Gross tonnage,2016,2016,TONNE,Tonnes,0,Units,,,1086.2,,
CRI,Costa Rica,FWEM24,24-29.9 m,GT,Gross tonnage,2017,2017,TONNE,Tonnes,0,Units,,,1604.9,,
CRI,Costa Rica,FWEM30,30-35.9 m,NU,Number of vessels,2005,2005,NBR,Number,0,Units,,,15,,
CRI,Costa Rica,FWEM30,30-35.9 m,NU,Number of vessels,2006,2006,NBR,Number,0,Units,,,17,,
CRI,Costa Rica,FWEM30,30-35.9 m,NU,Number of vessels,2007,2007,NBR,Number,0,Units,,,20,,
CRI,Costa Rica,FWEM30,30-35.9 m,NU,Number of vessels,2008,2008,NBR,Number,0,Units,,,23,,
CRI,Costa Rica,FWEM30,30-35.9 m,NU,Number of vessels,2009,2009,NBR,Number,0,Units,,,25,,
CRI,Costa Rica,FWEM30,30-35.9 m,NU,Number of vessels,2010,2010,NBR,Number,0,Units,,,24,,
CRI,Costa Rica,FWEM30,30-35.9 m,NU,Number of vessels,2011,2011,NBR,Number,0,Units,,,1,,
CRI,Costa Rica,FWEM30,30-35.9 m,NU,Number of vessels,2012,2012,NBR,Number,0,Units,,,0,,
CRI,Costa Rica,FWEM30,30-35.9 m,NU,Number of vessels,2013,2013,NBR,Number,0,Units,,,0,,
CRI,Costa Rica,FWEM30,30-35.9 m,NU,Number of vessels,2014,2014,NBR,Number,0,Units,,,0,,
CRI,Costa Rica,FWEM30,30-35.9 m,NU,Number of vessels,2015,2015,NBR,Number,0,Units,,,0,,
CRI,Costa Rica,FWEM30,30-35.9 m,NU,Number of vessels,2016,2016,NBR,Number,0,Units,,,0,,
CRI,Costa Rica,FWEM30,30-35.9 m,NU,Number of vessels,2017,2017,NBR,Number,0,Units,,,0,,
CRI,Costa Rica,FWEM30,30-35.9 m,GT,Gross tonnage,2005,2005,TONNE,Tonnes,0,Units,,,2356.62,,
CRI,Costa Rica,FWEM30,30-35.9 m,GT,Gross tonnage,2006,2006,TONNE,Tonnes,0,Units,,,2770.29,,
CRI,Costa Rica,FWEM30,30-35.9 m,GT,Gross tonnage,2007,2007,TONNE,Tonnes,0,Units,,,2918.62,,
CRI,Costa Rica,FWEM30,30-35.9 m,GT,Gross tonnage,2008,2008,TONNE,Tonnes,0,Units,,,3281,,
CRI,Costa Rica,FWEM30,30-35.9 m,GT,Gross tonnage,2009,2009,TONNE,Tonnes,0,Units,,,5438,,
CRI,Costa Rica,FWEM30,30-35.9 m,GT,Gross tonnage,2010,2010,TONNE,Tonnes,0,Units,,,4092.82,,
CRI,Costa Rica,FWEM30,30-35.9 m,GT,Gross tonnage,2011,2011,TONNE,Tonnes,0,Units,,,150,,
CRI,Costa Rica,FWEM30,30-35.9 m,GT,Gross tonnage,2012,2012,TONNE,Tonnes,0,Units,,,0,,
CRI,Costa Rica,FWEM30,30-35.9 m,GT,Gross tonnage,2013,2013,TONNE,Tonnes,0,Units,,,0,,
CRI,Costa Rica,FWEM30,30-35.9 m,GT,Gross tonnage,2014,2014,TONNE,Tonnes,0,Units,,,0,,
CRI,Costa Rica,FWEM30,30-35.9 m,GT,Gross tonnage,2015,2015,TONNE,Tonnes,0,Units,,,0,,
CRI,Costa Rica,FWEM30,30-35.9 m,GT,Gross tonnage,2016,2016,TONNE,Tonnes,0,Units,,,0,,
CRI,Costa Rica,FWEM30,30-35.9 m,GT,Gross tonnage,2017,2017,TONNE,Tonnes,0,Units,,,0,,
CRI,Costa Rica,FWEM36,36-44.9 m,NU,Number of vessels,2005,2005,NBR,Number,0,Units,,,10,,
CRI,Costa Rica,FWEM36,36-44.9 m,NU,Number of vessels,2006,2006,NBR,Number,0,Units,,,10,,
CRI,Costa Rica,FWEM36,36-44.9 m,NU,Number of vessels,2007,2007,NBR,Number,0,Units,,,12,,
CRI,Costa Rica,FWEM36,36-44.9 m,NU,Number of vessels,2008,2008,NBR,Number,0,Units,,,16,,
CRI,Costa Rica,FWEM36,36-44.9 m,NU,Number of vessels,2009,2009,NBR,Number,0,Units,,,16,,
CRI,Costa Rica,FWEM36,36-44.9 m,NU,Number of vessels,2010,2010,NBR,Number,0,Units,,,18,,
CRI,Costa Rica,FWEM36,36-44.9 m,NU,Number of vessels,2011,2011,NBR,Number,0,Units,,,2,,
CRI,Costa Rica,FWEM36,36-44.9 m,NU,Number of vessels,2012,2012,NBR,Number,0,Units,,,0,,
CRI,Costa Rica,FWEM36,36-44.9 m,NU,Number of vessels,2013,2013,NBR,Number,0,Units,,,0,,
CRI,Costa Rica,FWEM36,36-44.9 m,NU,Number of vessels,2014,2014,NBR,Number,0,Units,,,2,,
CRI,Costa Rica,FWEM36,36-44.9 m,NU,Number of vessels,2015,2015,NBR,Number,0,Units,,,2,,
CRI,Costa Rica,FWEM36,36-44.9 m,NU,Number of vessels,2016,2016,NBR,Number,0,Units,,,0,,
CRI,Costa Rica,FWEM36,36-44.9 m,NU,Number of vessels,2017,2017,NBR,Number,0,Units,,,1,,
CRI,Costa Rica,FWEM36,36-44.9 m,GT,Gross tonnage,2005,2005,TONNE,Tonnes,0,Units,,,1725,,
CRI,Costa Rica,FWEM36,36-44.9 m,GT,Gross tonnage,2006,2006,TONNE,Tonnes,0,Units,,,1667.5,,
CRI,Costa Rica,FWEM36,36-44.9 m,GT,Gross tonnage,2007,2007,TONNE,Tonnes,0,Units,,,1820,,
CRI,Costa Rica,FWEM36,36-44.9 m,GT,Gross tonnage,2008,2008,TONNE,Tonnes,0,Units,,,2785,,
CRI,Costa Rica,FWEM36,36-44.9 m,GT,Gross tonnage,2009,2009,TONNE,Tonnes,0,Units,,,5213,,
CRI,Costa Rica,FWEM36,36-44.9 m,GT,Gross tonnage,2010,2010,TONNE,Tonnes,0,Units,,,5253,,
CRI,Costa Rica,FWEM36,36-44.9 m,GT,Gross tonnage,2011,2011,TONNE,Tonnes,0,Units,,,550,,
CRI,Costa Rica,FWEM36,36-44.9 m,GT,Gross tonnage,2012,2012,TONNE,Tonnes,0,Units,,,0,,
CRI,Costa Rica,FWEM36,36-44.9 m,GT,Gross tonnage,2013,2013,TONNE,Tonnes,0,Units,,,0,,
CRI,Costa Rica,FWEM36,36-44.9 m,GT,Gross tonnage,2014,2014,TONNE,Tonnes,0,Units,,,56,,
CRI,Costa Rica,FWEM36,36-44.9 m,GT,Gross tonnage,2015,2015,TONNE,Tonnes,0,Units,,,57,,
CRI,Costa Rica,FWEM36,36-44.9 m,GT,Gross tonnage,2016,2016,TONNE,Tonnes,0,Units,,,0,,
CRI,Costa Rica,FWEM36,36-44.9 m,GT,Gross tonnage,2017,2017,TONNE,Tonnes,0,Units,,,168,,
CRI,Costa Rica,FWEM45,45-59.9 m,NU,Number of vessels,2005,2005,NBR,Number,0,Units,,,2,,
CRI,Costa Rica,FWEM45,45-59.9 m,NU,Number of vessels,2006,2006,NBR,Number,0,Units,,,4,,
CRI,Costa Rica,FWEM45,45-59.9 m,NU,Number of vessels,2007,2007,NBR,Number,0,Units,,,6,,
CRI,Costa Rica,FWEM45,45-59.9 m,NU,Number of vessels,2008,2008,NBR,Number,0,Units,,,7,,
CRI,Costa Rica,FWEM45,45-59.9 m,NU,Number of vessels,2009,2009,NBR,Number,0,Units,,,8,,
CRI,Costa Rica,FWEM45,45-59.9 m,NU,Number of vessels,2010,2010,NBR,Number,0,Units,,,10,,
CRI,Costa Rica,FWEM45,45-59.9 m,NU,Number of vessels,2011,2011,NBR,Number,0,Units,,,2,,
CRI,Costa Rica,FWEM45,45-59.9 m,NU,Number of vessels,2012,2012,NBR,Number,0,Units,,,0,,
CRI,Costa Rica,FWEM45,45-59.9 m,NU,Number of vessels,2013,2013,NBR,Number,0,Units,,,0,,
CRI,Costa Rica,FWEM45,45-59.9 m,NU,Number of vessels,2014,2014,NBR,Number,0,Units,,,1,,
CRI,Costa Rica,FWEM45,45-59.9 m,NU,Number of vessels,2015,2015,NBR,Number,0,Units,,,2,,
CRI,Costa Rica,FWEM45,45-59.9 m,NU,Number of vessels,2016,2016,NBR,Number,0,Units,,,1,,
CRI,Costa Rica,FWEM45,45-59.9 m,NU,Number of vessels,2017,2017,NBR,Number,0,Units,,,0,,
CRI,Costa Rica,FWEM45,45-59.9 m,GT,Gross tonnage,2005,2005,TONNE,Tonnes,0,Units,,,871,,
CRI,Costa Rica,FWEM45,45-59.9 m,GT,Gross tonnage,2006,2006,TONNE,Tonnes,0,Units,,,1000,,
CRI,Costa Rica,FWEM45,45-59.9 m,GT,Gross tonnage,2007,2007,TONNE,Tonnes,0,Units,,,1571,,
CRI,Costa Rica,FWEM45,45-59.9 m,GT,Gross tonnage,2008,2008,TONNE,Tonnes,0,Units,,,1956,,
CRI,Costa Rica,FWEM45,45-59.9 m,GT,Gross tonnage,2009,2009,TONNE,Tonnes,0,Units,,,3256,,
CRI,Costa Rica,FWEM45,45-59.9 m,GT,Gross tonnage,2010,2010,TONNE,Tonnes,0,Units,,,3553,,
CRI,Costa Rica,FWEM45,45-59.9 m,GT,Gross tonnage,2011,2011,TONNE,Tonnes,0,Units,,,594,,
CRI,Costa Rica,FWEM45,45-59.9 m,GT,Gross tonnage,2012,2012,TONNE,Tonnes,0,Units,,,0,,
CRI,Costa Rica,FWEM45,45-59.9 m,GT,Gross tonnage,2013,2013,TONNE,Tonnes,0,Units,,,0,,
CRI,Costa Rica,FWEM45,45-59.9 m,GT,Gross tonnage,2014,2014,TONNE,Tonnes,0,Units,,,43,,
CRI,Costa Rica,FWEM45,45-59.9 m,GT,Gross tonnage,2015,2015,TONNE,Tonnes,0,Units,,,118,,
CRI,Costa Rica,FWEM45,45-59.9 m,GT,Gross tonnage,2016,2016,TONNE,Tonnes,0,Units,,,59,,
CRI,Costa Rica,FWEM45,45-59.9 m,GT,Gross tonnage,2017,2017,TONNE,Tonnes,0,Units,,,0,,
CRI,Costa Rica,FWEM60,60-74.9 m,NU,Number of vessels,2005,2005,NBR,Number,0,Units,,,2,,
CRI,Costa Rica,FWEM60,60-74.9 m,NU,Number of vessels,2006,2006,NBR,Number,0,Units,,,2,,
CRI,Costa Rica,FWEM60,60-74.9 m,NU,Number of vessels,2007,2007,NBR,Number,0,Units,,,2,,
CRI,Costa Rica,FWEM60,60-74.9 m,NU,Number of vessels,2008,2008,NBR,Number,0,Units,,,2,,
CRI,Costa Rica,FWEM60,60-74.9 m,NU,Number of vessels,2009,2009,NBR,Number,0,Units,,,3,,
CRI,Costa Rica,FWEM60,60-74.9 m,NU,Number of vessels,2010,2010,NBR,Number,0,Units,,,3,,
CRI,Costa Rica,FWEM60,60-74.9 m,NU,Number of vessels,2011,2011,NBR,Number,0,Units,,,0,,
CRI,Costa Rica,FWEM60,60-74.9 m,NU,Number of vessels,2012,2012,NBR,Number,0,Units,,,0,,
CRI,Costa Rica,FWEM60,60-74.9 m,NU,Number of vessels,2013,2013,NBR,Number,0,Units,,,0,,
CRI,Costa Rica,FWEM60,60-74.9 m,NU,Number of vessels,2014,2014,NBR,Number,0,Units,,,0,,
CRI,Costa Rica,FWEM60,60-74.9 m,NU,Number of vessels,2015,2015,NBR,Number,0,Units,,,0,,
CRI,Costa Rica,FWEM60,60-74.9 m,NU,Number of vessels,2016,2016,NBR,Number,0,Units,,,0,,
CRI,Costa Rica,FWEM60,60-74.9 m,NU,Number of vessels,2017,2017,NBR,Number,0,Units,,,1,,
CRI,Costa Rica,FWEM60,60-74.9 m,GT,Gross tonnage,2005,2005,TONNE,Tonnes,0,Units,,,1310,,
CRI,Costa Rica,FWEM60,60-74.9 m,GT,Gross tonnage,2006,2006,TONNE,Tonnes,0,Units,,,1310,,
CRI,Costa Rica,FWEM60,60-74.9 m,GT,Gross tonnage,2007,2007,TONNE,Tonnes,0,Units,,,1310,,
CRI,Costa Rica,FWEM60,60-74.9 m,GT,Gross tonnage,2008,2008,TONNE,Tonnes,0,Units,,,1310,,
CRI,Costa Rica,FWEM60,60-74.9 m,GT,Gross tonnage,2009,2009,TONNE,Tonnes,0,Units,,,1787,,
CRI,Costa Rica,FWEM60,60-74.9 m,GT,Gross tonnage,2010,2010,TONNE,Tonnes,0,Units,,,1925,,
CRI,Costa Rica,FWEM60,60-74.9 m,GT,Gross tonnage,2011,2011,TONNE,Tonnes,0,Units,,,0,,
CRI,Costa Rica,FWEM60,60-74.9 m,GT,Gross tonnage,2012,2012,TONNE,Tonnes,0,Units,,,0,,
CRI,Costa Rica,FWEM60,60-74.9 m,GT,Gross tonnage,2013,2013,TONNE,Tonnes,0,Units,,,0,,
CRI,Costa Rica,FWEM60,60-74.9 m,GT,Gross tonnage,2014,2014,TONNE,Tonnes,0,Units,,,0,,
CRI,Costa Rica,FWEM60,60-74.9 m,GT,Gross tonnage,2015,2015,TONNE,Tonnes,0,Units,,,0,,
CRI,Costa Rica,FWEM60,60-74.9 m,GT,Gross tonnage,2016,2016,TONNE,Tonnes,0,Units,,,0,,
CRI,Costa Rica,FWEM60,60-74.9 m,GT,Gross tonnage,2017,2017,TONNE,Tonnes,0,Units,,,78,,
CRI,Costa Rica,FWEM75,75 m and over,NU,Number of vessels,2005,2005,NBR,Number,0,Units,,,0,,
CRI,Costa Rica,FWEM75,75 m and over,NU,Number of vessels,2006,2006,NBR,Number,0,Units,,,0,,
CRI,Costa Rica,FWEM75,75 m and over,NU,Number of vessels,2007,2007,NBR,Number,0,Units,,,0,,
CRI,Costa Rica,FWEM75,75 m and over,NU,Number of vessels,2008,2008,NBR,Number,0,Units,,,0,,
CRI,Costa Rica,FWEM75,75 m and over,NU,Number of vessels,2009,2009,NBR,Number,0,Units,,,0,,
CRI,Costa Rica,FWEM75,75 m and over,NU,Number of vessels,2010,2010,NBR,Number,0,Units,,,0,,
CRI,Costa Rica,FWEM75,75 m and over,NU,Number of vessels,2011,2011,NBR,Number,0,Units,,,0,,
CRI,Costa Rica,FWEM75,75 m and over,NU,Number of vessels,2012,2012,NBR,Number,0,Units,,,0,,
CRI,Costa Rica,FWEM75,75 m and over,NU,Number of vessels,2013,2013,NBR,Number,0,Units,,,0,,
CRI,Costa Rica,FWEM75,75 m and over,NU,Number of vessels,2014,2014,NBR,Number,0,Units,,,0,,
CRI,Costa Rica,FWEM75,75 m and over,NU,Number of vessels,2015,2015,NBR,Number,0,Units,,,0,,
CRI,Costa Rica,FWEM75,75 m and over,NU,Number of vessels,2016,2016,NBR,Number,0,Units,,,0,,
CRI,Costa Rica,FWEM75,75 m and over,NU,Number of vessels,2017,2017,NBR,Number,0,Units,,,0,,
CRI,Costa Rica,FWEM75,75 m and over,GT,Gross tonnage,2005,2005,TONNE,Tonnes,0,Units,,,0,,
CRI,Costa Rica,FWEM75,75 m and over,GT,Gross tonnage,2006,2006,TONNE,Tonnes,0,Units,,,0,,
CRI,Costa Rica,FWEM75,75 m and over,GT,Gross tonnage,2007,2007,TONNE,Tonnes,0,Units,,,0,,
CRI,Costa Rica,FWEM75,75 m and over,GT,Gross tonnage,2008,2008,TONNE,Tonnes,0,Units,,,0,,
CRI,Costa Rica,FWEM75,75 m and over,GT,Gross tonnage,2009,2009,TONNE,Tonnes,0,Units,,,0,,
CRI,Costa Rica,FWEM75,75 m and over,GT,Gross tonnage,2010,2010,TONNE,Tonnes,0,Units,,,0,,
CRI,Costa Rica,FWEM75,75 m and over,GT,Gross tonnage,2011,2011,TONNE,Tonnes,0,Units,,,0,,
CRI,Costa Rica,FWEM75,75 m and over,GT,Gross tonnage,2012,2012,TONNE,Tonnes,0,Units,,,0,,
CRI,Costa Rica,FWEM75,75 m and over,GT,Gross tonnage,2013,2013,TONNE,Tonnes,0,Units,,,0,,
CRI,Costa Rica,FWEM75,75 m and over,GT,Gross tonnage,2014,2014,TONNE,Tonnes,0,Units,,,0,,
CRI,Costa Rica,FWEM75,75 m and over,GT,Gross tonnage,2015,2015,TONNE,Tonnes,0,Units,,,0,,
CRI,Costa Rica,FWEM75,75 m and over,GT,Gross tonnage,2016,2016,TONNE,Tonnes,0,Units,,,0,,
